idDeputado;nome;sgUF;sgPartido;idLegislatura;situacao;condicaoEleitoral;produtividade_legislativa;gasto_ceap_ajustado;pct_andamento;pct_fracasso;pct_sucesso;temas_destaque;quadrante;ranking
204494;Fred Costa;MG;PRD;57;Exercício;Titular;108.10000000000001;675334.75;0.592741935483871;0.39919354838709675;0.008064516129032258;Meio Ambiente e Desenvolvimento Sustentável, Direito Penal e Processual Penal e Saúde;Baixa produtividade e baixo custo;90
220704;Carol Dartora;PR;PT;57;Exercício;Titular;149.8;836771.21;0.6104651162790697;0.3866279069767442;0.0029069767441860465;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Educação;Alta produtividade e baixo custo;91
220642;Delegado Bruno Lima;SP;PP;57;Exercício;Titular;70.4;206830.45;0.9464285714285714;0.05357142857142857;0.0;Meio Ambiente e Desenvolvimento Sustentável, Direito Penal e Processual Penal e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;92
204416;Sanderson;RS;PL;57;Exercício;Titular;211.4;912432.02;0.6283185840707964;0.36504424778761063;0.00663716814159292;Administração Pública, Defesa e Segurança e Direitos Humanos e Minorias;Alta produtividade e alto custo;92
204372;Julio Cesar Ribeiro;DF;REPUBLICANOS;57;Exercício;Titular;85.9;505280.94;0.7058823529411765;0.29411764705882354;0.0;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Administração Pública;Baixa produtividade e baixo custo;92
204553;Pastor Sargento Isidório;BA;AVANTE;57;Exercício;Titular;78.5;431402.51;0.697841726618705;0.302158273381295;0.0;Direitos Humanos e Minorias, Administração Pública e Defesa e Segurança;Baixa produtividade e baixo custo;93
73778;Luiz Carlos Hauly;PR;PODE;57;Exercício;Titular;92.10000000000001;580734.39;0.7597765363128491;0.2346368715083799;0.00558659217877095;Administração Pública, Finanças Públicas e Orçamento e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;93
160575;Erika Kokay;DF;PT;57;Exercício;Titular;290.90000000000003;937787.87;0.5295857988165681;0.46893491124260356;0.0014792899408284023;Administração Pública, Direitos Humanos e Minorias e Saúde;Alta produtividade e alto custo;93
220606;Reimont;RJ;PT;57;Exercício;Titular;141.4;829272.55;0.5932721712538226;0.39755351681957185;0.009174311926605505;Direitos Humanos e Minorias, Trabalho e Emprego e Administração Pública;Alta produtividade e baixo custo;93
139285;Lídice da Mata;BA;PSB;57;Exercício;Titular;195.1;905552.29;0.6606741573033708;0.32808988764044944;0.011235955056179775;Direitos Humanos e Minorias, Homenagens e Datas Comemorativas e Arte, Cultura e Religião;Alta produtividade e alto custo;94
204495;Airton Faleiro;PA;PT;57;Exercício;Titular;132.8;810128.28;0.5846645367412141;0.41214057507987223;0.003194888178913738;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Agricultura, Pecuária, Pesca e Extrativismo;Alta produtividade e baixo custo;95
220531;Gilvan Maximo;DF;REPUBLICANOS;57;Exercício;Titular;242.0;932130.01;0.7035647279549718;0.29080675422138835;0.005628517823639775;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Trabalho e Emprego;Alta produtividade e alto custo;96
73701;Benedita da Silva;RJ;PT;57;Exercício;Titular;130.20000000000002;804846.16;0.5566037735849056;0.4339622641509434;0.009433962264150943;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Arte, Cultura e Religião;Alta produtividade e baixo custo;96
160610;Valmir Assunção;BA;PT;57;Exercício;Titular;124.10000000000001;788290.45;0.5655172413793104;0.43448275862068964;0.0;Agricultura, Pecuária, Pesca e Extrativismo, Finanças Públicas e Orçamento e Economia;Alta produtividade e baixo custo;97
220579;Silvia Waiãpi;AP;PL;57;Exercício;Titular;307.0;945750.27;0.7075163398692811;0.2875816993464052;0.004901960784313725;Direitos Humanos e Minorias, Administração Pública e Defesa e Segurança;Alta produtividade e alto custo;98
160601;Pr. Marco Feliciano;SP;PL;57;Exercício;Titular;122.2;783331.23;0.7325102880658436;0.26337448559670784;0.00411522633744856;Direitos Humanos e Minorias, Defesa e Segurança e Administração Pública;Alta produtividade e baixo custo;99
165470;Rodrigo Valadares;SE;UNIÃO;57;Exercício;Titular;203.0;913363.95;0.6571428571428571;0.3404761904761905;0.002380952380952381;Administração Pública, Finanças Públicas e Orçamento e Direitos Humanos e Minorias;Alta produtividade e alto custo;99
227433;Douglas Viegas;SP;UNIÃO;57;Exercício;Suplente;76.60000000000001;439894.8;0.7796610169491526;0.21468926553672316;0.005649717514124294;Esporte e Lazer, Finanças Públicas e Orçamento e Administração Pública;Baixa produtividade e baixo custo;100
220629;Dandara;MG;PT;57;Exercício;Titular;98.60000000000001;651609.65;0.7162790697674418;0.27906976744186046;0.004651162790697674;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Trabalho e Emprego;Baixa produtividade e baixo custo;100
98057;Lafayette de Andrada;MG;REPUBLICANOS;57;Exercício;Titular;179.3;899267.67;0.5320665083135392;0.4655581947743468;0.0023752969121140144;Processo Legislativo e Atuação Parlamentar, Finanças Públicas e Orçamento e Administração Pública;Alta produtividade e alto custo;101
220530;Messias Donato;ES;REPUBLICANOS;57;Exercício;Titular;325.90000000000003;953572.78;0.797317436661699;0.20119225037257824;0.0014903129657228018;Direitos Humanos e Minorias, Administração Pública e Saúde;Alta produtividade e alto custo;101
74161;Reginaldo Lopes;MG;PT;57;Exercício;Titular;68.10000000000001;317426.95;0.5797101449275363;0.4057971014492754;0.014492753623188406;Finanças Públicas e Orçamento, Previdência e Assistência Social e Administração Pública;Baixa produtividade e baixo custo;101
178910;Joaquim Passarinho;PA;PL;57;Exercício;Titular;110.4;723858.59;0.5810276679841897;0.4150197628458498;0.003952569169960474;Finanças Públicas e Orçamento, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e baixo custo;101
178946;Soraya Santos;RJ;PL;57;Exercício;Titular;69.4;329140.16;0.6013513513513513;0.38513513513513514;0.013513513513513514;Direitos Humanos e Minorias, Processo Legislativo e Atuação Parlamentar e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;102
220665;Clarissa Tércio;PE;PP;57;Exercício;Titular;97.3;646209.78;0.7126436781609196;0.28735632183908044;0.0;Direitos Humanos e Minorias, Saúde e Defesa e Segurança;Baixa produtividade e baixo custo;102
204427;Fernando Rodolfo;PE;PL;57;Exercício;Titular;106.7;708429.66;0.45228215767634855;0.5435684647302904;0.004149377593360996;Finanças Públicas e Orçamento, Processo Legislativo e Atuação Parlamentar e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;103
220540;Duda Ramos;RR;MDB;57;Exercício;Titular;316.6;954880.24;0.8527397260273972;0.14726027397260275;0.0;Direitos Humanos e Minorias, Administração Pública e Finanças Públicas e Orçamento;Alta produtividade e alto custo;103
74171;Chico Alencar;RJ;PSOL;57;Exercício;Titular;153.9;864202.18;0.7416107382550335;0.2516778523489933;0.006711409395973154;Administração Pública, Direitos Humanos e Minorias e Finanças Públicas e Orçamento;Alta produtividade e baixo custo;104
178972;Alex Manente;SP;CIDADANIA;57;Exercício;Titular;79.60000000000001;520635.0;0.7924528301886793;0.20125786163522014;0.006289308176100629;Direitos Humanos e Minorias, Saúde e Educação;Baixa produtividade e baixo custo;104
178854;Elmar Nascimento;BA;UNIÃO;57;Exercício;Titular;139.8;838717.0;0.9626373626373627;0.035164835164835165;0.002197802197802198;Processo Legislativo e Atuação Parlamentar, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e baixo custo;105
204394;Gervásio Maia;PB;PSB;57;Exercício;Titular;113.2;758935.53;0.8405797101449275;0.13405797101449277;0.025362318840579712;Finanças Públicas e Orçamento, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e baixo custo;106
160535;Marcon;RS;PT;57;Exercício;Titular;133.5;830655.0;0.5266457680250783;0.4702194357366771;0.003134796238244514;Agricultura, Pecuária, Pesca e Extrativismo, Finanças Públicas e Orçamento e Economia;Alta produtividade e baixo custo;107
152605;Glauber Braga;RJ;PSOL;57;Exercício;Titular;103.2;713337.11;0.5458937198067633;0.45410628019323673;0.0;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Administração Pública;Baixa produtividade e baixo custo;108
74075;Elcione Barbalho;PA;MDB;57;Exercício;Titular;67.60000000000001;371096.22000000003;0.36942675159235666;0.6242038216560509;0.006369426751592357;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Defesa e Segurança;Baixa produtividade e baixo custo;108
74283;Vicentinho;SP;PT;57;Exercício;Suplente;98.0;688841.87;0.6681614349775785;0.3273542600896861;0.004484304932735426;Direitos Humanos e Minorias, Trabalho e Emprego e Saúde;Baixa produtividade e baixo custo;109
178871;Evair Vieira de Melo;ES;PP;57;Exercício;Titular;731.9;977966.14;0.7964329643296433;0.2017220172201722;0.0018450184501845018;Administração Pública, Finanças Públicas e Orçamento e Defesa e Segurança;Alta produtividade e alto custo;109
178943;Marcos Soares;RJ;UNIÃO;57;Exercício;Titular;84.4;620562.07;0.8347107438016529;0.1652892561983471;0.0;Direitos Humanos e Minorias, Saúde e Viação, Transporte e Mobilidade;Baixa produtividade e baixo custo;110
143942;Caio Vianna;RJ;PSD;57;Exercício;Suplente;53.0;158538.66;0.6916666666666667;0.30833333333333335;0.0;Defesa e Segurança, Administração Pública e Saúde;Baixa produtividade e baixo custo;111
220526;Gilvan da Federal;ES;PL;57;Exercício;Titular;110.8;757810.31;0.6194690265486725;0.37610619469026546;0.004424778761061947;Defesa e Segurança, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e baixo custo;112
178931;Luciano Ducci;PR;PSB;57;Exercício;Titular;123.60000000000001;825467.79;0.5341365461847389;0.4497991967871486;0.01606425702811245;Finanças Públicas e Orçamento, Administração Pública e Trabalho e Emprego;Alta produtividade e baixo custo;113
204441;Otoni de Paula;RJ;MDB;57;Exercício;Titular;107.2;750167.1;0.5152838427947598;0.4759825327510917;0.008733624454148471;Processo Legislativo e Atuação Parlamentar, Defesa e Segurança e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;113
220559;Julia Zanatta;SC;PL;57;Exercício;Titular;220.4;945599.78;0.8004750593824228;0.19477434679334918;0.004750593824228029;Administração Pública, Direitos Humanos e Minorias e Defesa e Segurança;Alta produtividade e alto custo;113
204559;Zé Neto;BA;PT;57;Exercício;Titular;101.60000000000001;731232.6;0.525;0.4708333333333333;0.004166666666666667;Finanças Públicas e Orçamento, Indústria, Comércio e Serviços e Economia;Baixa produtividade e baixo custo;114
220534;Fred Linhares;DF;REPUBLICANOS;57;Exercício;Titular;285.90000000000003;969684.43;0.7135761589403974;0.2847682119205298;0.0016556291390728477;Direitos Humanos e Minorias, Saúde e Defesa e Segurança;Alta produtividade e alto custo;115
74848;Jandira Feghali;RJ;PCdoB;57;Exercício;Titular;87.7;670190.94;0.6285714285714286;0.3619047619047619;0.009523809523809525;Direitos Humanos e Minorias, Trabalho e Emprego e Administração Pública;Baixa produtividade e baixo custo;116
204488;Célio Studart;CE;PSD;57;Exercício;Titular;175.5;916846.07;0.6490683229813664;0.35093167701863354;0.0;Meio Ambiente e Desenvolvimento Sustentável, Saúde e Direitos Humanos e Minorias;Alta produtividade e alto custo;117
226708;Allan Garcês;MA;PP;57;Exercício;Suplente;88.0;672643.06;0.8507462686567164;0.13432835820895522;0.014925373134328358;Saúde, Direitos Humanos e Minorias e Trabalho e Emprego;Baixa produtividade e baixo custo;117
220632;Ana Pimentel;MG;PT;57;Exercício;Titular;120.30000000000001;828852.99;0.5017421602787456;0.4912891986062718;0.006968641114982578;Direitos Humanos e Minorias, Saúde e Administração Pública;Alta produtividade e baixo custo;118
220702;Geraldo Mendes;PR;UNIÃO;57;Exercício;Titular;107.10000000000001;760498.26;0.41596638655462187;0.5840336134453782;0.0;Processo Legislativo e Atuação Parlamentar, Finanças Públicas e Orçamento e Defesa e Segurança;Baixa produtividade e baixo custo;119
220691;Diego Coronel;BA;PSD;57;Exercício;Titular;123.80000000000001;836185.03;0.5086505190311419;0.48788927335640137;0.0034602076124567475;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Administração Pública;Alta produtividade e baixo custo;120
204449;Nelson Barbudo;MT;PL;57;Exercício;Efetivado;60.2;422864.0;0.9560439560439561;0.04395604395604396;0.0;Direitos Humanos e Minorias, Administração Pública e Defesa e Segurança;Baixa produtividade e baixo custo;121
198197;Greyce Elias;MG;AVANTE;57;Exercício;Titular;72.9;570678.39;0.6103896103896104;0.38311688311688313;0.006493506493506494;Administração Pública, Direitos Humanos e Minorias e Saúde;Baixa produtividade e baixo custo;122
204411;Filipe Barros;PR;PL;57;Exercício;Titular;102.2;753423.87;0.8125;0.17708333333333334;0.010416666666666666;Administração Pública, Finanças Públicas e Orçamento e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;123
160556;Padre João;MG;PT;57;Exercício;Titular;172.70000000000002;920845.65;0.47129186602870815;0.5263157894736842;0.0023923444976076554;Finanças Públicas e Orçamento, Agricultura, Pecuária, Pesca e Extrativismo e Direitos Humanos e Minorias;Alta produtividade e alto custo;123
171617;Paulão;AL;PT;57;Exercício;Titular;96.80000000000001;729072.18;0.4845814977973568;0.5110132158590308;0.004405286343612335;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Administração Pública;Baixa produtividade e baixo custo;124
178970;João Daniel;SE;PT;57;Exercício;Titular;162.9;912949.03;0.5694050991501416;0.42776203966005666;0.0028328611898017;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Agricultura, Pecuária, Pesca e Extrativismo;Alta produtividade e alto custo;125
220566;Lêda Borges;GO;PSDB;57;Exercício;Titular;167.5;919339.06;0.5080213903743316;0.4919786096256685;0.0;Direitos Humanos e Minorias, Saúde e Finanças Públicas e Orçamento;Alta produtividade e alto custo;125
141470;José Guimarães;CE;PT;57;Exercício;Titular;150.1;898703.3;0.7704918032786885;0.18032786885245902;0.04918032786885246;Finanças Públicas e Orçamento, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e alto custo;126
204412;Dr. Zacharias Calil;GO;UNIÃO;57;Exercício;Titular;249.5;976537.5599999999;0.6;0.39469026548672564;0.005309734513274336;Saúde, Direitos Humanos e Minorias e Processo Legislativo e Atuação Parlamentar;Alta produtividade e alto custo;126
204491;Gilberto Abramo;MG;REPUBLICANOS;57;Exercício;Titular;210.6;956237.95;0.6451016635859519;0.3512014787430684;0.0036968576709796672;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Processo Legislativo e Atuação Parlamentar;Alta produtividade e alto custo;126
178983;Marcio Alvino;SP;PL;57;Exercício;Titular;35.9;47716.79;0.5432098765432098;0.4567901234567901;0.0;Finanças Públicas e Orçamento, Direitos Humanos e Minorias e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;127
74159;Odair Cunha;MG;PT;57;Exercício;Titular;194.0;945025.99;0.8561020036429873;0.13296903460837886;0.01092896174863388;Finanças Públicas e Orçamento, Indústria, Comércio e Serviços e Administração Pública;Alta produtividade e alto custo;128
220638;Antonio Carlos Rodrigues;SP;PL;57;Exercício;Titular;95.10000000000001;736342.59;0.5204081632653061;0.4744897959183674;0.00510204081632653;Direitos Humanos e Minorias, Administração Pública e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;129
133810;Marcelo Moraes;RS;PL;57;Exercício;Titular;54.800000000000004;464980.54;0.6754385964912281;0.30701754385964913;0.017543859649122806;Direitos Humanos e Minorias, Administração Pública e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;130
226179;Gisela Simona;MT;UNIÃO;57;Exercício;Suplente;64.4;538947.49;0.8955223880597015;0.09701492537313433;0.007462686567164179;Direitos Humanos e Minorias, Processo Legislativo e Atuação Parlamentar e Defesa e Segurança;Baixa produtividade e baixo custo;131
74299;Leônidas Cristino;CE;PDT;57;Exercício;Suplente;64.60000000000001;539907.05;0.4117647058823529;0.5882352941176471;0.0;Direito e Justiça, Direito Constitucional e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;131
141458;João Carlos Bacelar;BA;PL;57;Exercício;Titular;87.60000000000001;709736.58;0.4029126213592233;0.5922330097087378;0.0048543689320388345;Finanças Públicas e Orçamento, Processo Legislativo e Atuação Parlamentar e Administração Pública;Baixa produtividade e baixo custo;131
74079;José Priante;PA;MDB;57;Exercício;Titular;46.800000000000004;345383.73;0.6421052631578947;0.3473684210526316;0.010526315789473684;Finanças Públicas e Orçamento, Saúde e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;132
220529;Gilson Daniel;ES;PODE;57;Exercício;Titular;502.20000000000005;1001528.73;0.8696741854636592;0.12781954887218044;0.002506265664160401;Finanças Públicas e Orçamento, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e alto custo;133
138286;Luciano Alves;PR;PSD;57;Exercício;Suplente;55.800000000000004;504039.41;0.6666666666666666;0.3252032520325203;0.008130081300813009;Finanças Públicas e Orçamento, Saúde e Viação, Transporte e Mobilidade;Baixa produtividade e baixo custo;134
204534;Tabata Amaral;SP;PSB;57;Exercício;Titular;174.4;932025.0;0.7002881844380403;0.28530259365994237;0.01440922190201729;Direitos Humanos e Minorias, Educação e Saúde;Alta produtividade e alto custo;135
178843;Marx Beltrão;AL;PP;57;Exercício;Titular;191.70000000000002;950886.23;0.7272727272727273;0.262987012987013;0.00974025974025974;Direitos Humanos e Minorias, Saúde e Direito e Defesa do Consumidor;Alta produtividade e alto custo;135
220683;Beto Richa;PR;PSDB;57;Exercício;Titular;99.60000000000001;769941.77;0.5534883720930233;0.44651162790697674;0.0;Finanças Públicas e Orçamento, Administração Pública e Viação, Transporte e Mobilidade;Baixa produtividade e baixo custo;136
204560;Adolfo Viana;BA;PSDB;57;Exercício;Titular;95.80000000000001;752051.03;0.7166666666666667;0.27666666666666667;0.006666666666666667;Processo Legislativo e Atuação Parlamentar, Administração Pública e Defesa e Segurança;Baixa produtividade e baixo custo;137
220690;Capitão Alden;BA;PL;57;Exercício;Titular;212.20000000000002;970596.57;0.7028985507246377;0.28502415458937197;0.012077294685990338;Administração Pública, Defesa e Segurança e Direitos Humanos e Minorias;Alta produtividade e alto custo;138
220648;Marangoni;SP;UNIÃO;57;Exercício;Titular;490.6;1010136.78;0.8089983022071308;0.18930390492359933;0.001697792869269949;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Administração Pública;Alta produtividade e alto custo;139
220641;Rodrigo Gambale;SP;PODE;57;Exercício;Titular;120.60000000000001;852146.63;0.6218181818181818;0.36727272727272725;0.01090909090909091;Educação, Direitos Humanos e Minorias e Saúde;Alta produtividade e baixo custo;139
220625;Delegada Ione;MG;AVANTE;57;Exercício;Titular;162.1;926507.72;0.47790055248618785;0.511049723756906;0.011049723756906077;Direitos Humanos e Minorias, Defesa e Segurança e Direito Penal e Processual Penal;Alta produtividade e alto custo;140
220682;Tadeu Veneri;PR;PT;57;Exercício;Titular;117.80000000000001;843988.43;0.6272401433691757;0.3727598566308244;0.0;Administração Pública, Finanças Públicas e Orçamento e Trabalho e Emprego;Alta produtividade e baixo custo;141
204480;Rogério Correia;MG;PT;57;Exercício;Titular;137.70000000000002;890364.51;0.5498575498575499;0.45014245014245013;0.0;Finanças Públicas e Orçamento, Processo Legislativo e Atuação Parlamentar e Administração Pública;Alta produtividade e alto custo;142
74041;Luiz Couto;PB;PT;57;Exercício;Titular;170.4;935495.22;0.6942355889724311;0.3007518796992481;0.005012531328320802;Direitos Humanos e Minorias, Saúde e Administração Pública;Alta produtividade e alto custo;143
220653;Fábio Teruel;SP;MDB;57;Exercício;Titular;50.4;484553.45;0.9464285714285714;0.05357142857142857;0.0;Saúde, Direito e Defesa do Consumidor e Indústria, Comércio e Serviços;Baixa produtividade e baixo custo;143
178881;Aluisio Mendes;MA;REPUBLICANOS;57;Exercício;Titular;95.10000000000001;768815.0;0.592964824120603;0.3969849246231156;0.010050251256281407;Defesa e Segurança, Direitos Humanos e Minorias e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;144
220543;Ricardo Ayres;TO;REPUBLICANOS;57;Exercício;Titular;285.40000000000003;996490.06;0.759016393442623;0.23934426229508196;0.001639344262295082;Finanças Públicas e Orçamento, Administração Pública e Direitos Humanos e Minorias;Alta produtividade e alto custo;145
204367;Daniel Freitas;SC;PL;57;Exercício;Titular;104.3;817503.77;0.5740740740740741;0.4166666666666667;0.009259259259259259;Administração Pública, Direitos Humanos e Minorias e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;146
213762;Carla Dickson;RN;UNIÃO;57;Exercício;Efetivado;22.8;73394.2;0.9428571428571428;0.05714285714285714;0.0;Defesa e Segurança, Direitos Humanos e Minorias e Administração Pública;Baixa produtividade e baixo custo;147
220666;Coronel Meira;PE;PL;57;Exercício;Titular;218.0;981013.16;0.6711111111111111;0.3244444444444444;0.0044444444444444444;Administração Pública, Defesa e Segurança e Direitos Humanos e Minorias;Alta produtividade e alto custo;148
225730;Enfermeira Ana Paula;CE;PODE;57;Exercício;Suplente;30.2;243568.16;0.6875;0.3125;0.0;Trabalho e Emprego, Saúde e Direito Penal e Processual Penal;Baixa produtividade e baixo custo;148
204456;Gutemberg Reis;RJ;MDB;57;Exercício;Titular;75.2;694342.67;0.5253164556962026;0.4620253164556962;0.012658227848101266;Finanças Públicas e Orçamento, Previdência e Assistência Social e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;148
178884;Hildo Rocha;MA;MDB;57;Exercício;Suplente;25.400000000000002;191192.23;0.9302325581395349;0.06976744186046512;0.0;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Saúde;Baixa produtividade e baixo custo;149
210989;Bruno Farias;MG;AVANTE;57;Exercício;Titular;116.4;851758.48;0.4921875;0.50390625;0.00390625;Trabalho e Emprego, Direitos Humanos e Minorias e Saúde;Alta produtividade e baixo custo;150
178986;Nilto Tatto;SP;PT;57;Exercício;Titular;214.3;980728.51;0.5384615384615384;0.4574898785425101;0.004048582995951417;Finanças Públicas e Orçamento, Meio Ambiente e Desenvolvimento Sustentável e Agricultura, Pecuária, Pesca e Extrativismo;Alta produtividade e alto custo;150
220574;Cabo Gilberto Silva;PB;PL;57;Exercício;Titular;458.2;1029859.02;0.7844036697247706;0.21330275229357798;0.0022935779816513763;Administração Pública, Finanças Públicas e Orçamento e Defesa e Segurança;Alta produtividade e alto custo;150
98615;Ismael;SC;PSD;57;Exercício;Titular;79.10000000000001;723169.13;0.6855345911949685;0.3081761006289308;0.006289308176100629;Direitos Humanos e Minorias, Saúde e Defesa e Segurança;Baixa produtividade e baixo custo;150
230765;Enfermeira Rejane;RJ;PCdoB;57;Exercício;Efetivado;10.4;21691.0;0.8571428571428571;0.14285714285714285;0.0;Trabalho e Emprego, Saúde e Direitos Humanos e Minorias;Baixa produtividade e baixo custo;151
74160;Patrus Ananias;MG;PT;57;Exercício;Titular;113.2;844941.58;0.5340909090909091;0.4659090909090909;0.0;Trabalho e Emprego, Direitos Humanos e Minorias e Administração Pública;Alta produtividade e baixo custo;152
204570;Pastor Gil;MA;PL;57;Exercício;Titular;105.60000000000001;828588.89;0.7696969696969697;0.23030303030303031;0.0;Direitos Humanos e Minorias, Saúde e Defesa e Segurança;Baixa produtividade e baixo custo;152
230767;Rodrigo da Zaeli;MT;PL;57;Exercício;Efetivado;20.3;117362.31;0.9032258064516129;0.0967741935483871;0.0;Defesa e Segurança, Direitos Humanos e Minorias e Viação, Transporte e Mobilidade;Baixa produtividade e baixo custo;153
224333;Welter;PR;PT;57;Exercício;Efetivado;103.5;825221.66;0.6891891891891891;0.30180180180180183;0.009009009009009009;Finanças Públicas e Orçamento, Agricultura, Pecuária, Pesca e Extrativismo e Trabalho e Emprego;Baixa produtividade e baixo custo;153
204459;Daniela do Waguinho;RJ;UNIÃO;57;Exercício;Titular;39.800000000000004;428341.17;0.9066666666666666;0.08;0.013333333333333334;Saúde, Direitos Humanos e Minorias e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;154
178985;Miguel Lombardi;SP;PL;57;Exercício;Titular;64.4;642910.49;0.4726027397260274;0.5205479452054794;0.00684931506849315;Direitos Humanos e Minorias, Processo Legislativo e Atuação Parlamentar e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;155
74400;Paulo Pimenta;RS;PT;57;Exercício;Titular;4.6;33786.56;1.0;0.0;0.0;Direitos Humanos e Minorias, Indústria, Comércio e Serviços e Trabalho e Emprego;Baixa produtividade e baixo custo;156
73788;Ricardo Barros;PR;PP;57;Exercício;Titular;0.8;832.77;1.0;0.0;0.0;;Baixa produtividade e baixo custo;156
221148;Alfredinho;SP;PT;57;Exercício;Suplente;112.4;849794.55;0.5583941605839416;0.43795620437956206;0.0036496350364963502;Direitos Humanos e Minorias, Finanças Públicas e Orçamento e Trabalho e Emprego;Alta produtividade e baixo custo;157
208297;Katia Dias;MG;REPUBLICANOS;57;Exercício;Suplente;0.8;19000.0;1.0;0.0;0.0;;Baixa produtividade e baixo custo;158
227660;Nitinho;SE;PSD;57;Exercício;Suplente;24.4;301147.69;0.9090909090909091;0.09090909090909091;0.0;Direitos Humanos e Minorias, Saúde e Indústria, Comércio e Serviços;Baixa produtividade e baixo custo;158
230768;Zé Adriano;AC;PP;57;Exercício;Efetivado;1.8;27185.89;0.6666666666666666;0.3333333333333333;0.0;Administração Pública, Comunicações e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;159
231911;Lenir de Assis;PR;PT;57;Exercício;Suplente;0.0;1851.88;0.0;1.0;0.0;;Baixa produtividade e baixo custo;159
74095;Pauderney Avelino;AM;UNIÃO;57;Exercício;Suplente;28.200000000000003;358681.12;0.9206349206349206;0.07936507936507936;0.0;Direitos Humanos e Minorias, Meio Ambiente e Desenvolvimento Sustentável e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;160
204457;Juninho do Pneu;RJ;UNIÃO;57;Exercício;Titular;157.8;944270.63;0.6015037593984962;0.39849624060150374;0.0;Saúde, Direitos Humanos e Minorias e Viação, Transporte e Mobilidade;Alta produtividade e alto custo;161
229432;Luiz Fernando Vampiro;SC;MDB;57;Exercício;Suplente;9.8;131641.94;0.9523809523809523;0.047619047619047616;0.0;Direitos Humanos e Minorias, Saúde e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;161
175765;Ribamar Silva;SP;PSD;57;Exercício;Efetivado;2.0;84863.68;1.0;0.0;0.0;;Baixa produtividade e baixo custo;161
230957;João Cury;SP;MDB;57;Exercício;Efetivado;0.0;37907.9;0.5;0.5;0.0;;Baixa produtividade e baixo custo;161
160541;Arthur Lira;AL;PP;57;Exercício;Titular;2.4;99315.28;0.6666666666666666;0.3333333333333333;0.0;Finanças Públicas e Orçamento e Saúde;Baixa produtividade e baixo custo;162
178876;Célio Silveira;GO;MDB;57;Exercício;Titular;107.2;843353.74;0.4462809917355372;0.5454545454545454;0.008264462809917356;Direitos Humanos e Minorias, Saúde e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;162
204362;Ricardo Guidi;SC;PL;57;Exercício;Titular;16.5;240933.65;0.4444444444444444;0.5555555555555556;0.0;Finanças Públicas e Orçamento, Processo Legislativo e Atuação Parlamentar e Direito Constitucional;Baixa produtividade e baixo custo;163
204474;Juarez Costa;MT;MDB;57;Exercício;Titular;57.6;646052.14;0.5573770491803278;0.4344262295081967;0.00819672131147541;Trabalho e Emprego, Direitos Humanos e Minorias e Finanças Públicas e Orçamento;Baixa produtividade e baixo custo;163
230764;Ivan Junior;MA;UNIÃO;57;Exercício;Suplente;4.0;115600.0;1.0;0.0;0.0;Direito Constitucional e Processo Legislativo e Atuação Parlamentar;Baixa produtividade e baixo custo;163
