id;uri;siglaTipo;codTipo;numero;ano;ementa;"id;""uri"";""siglaTipo"";""numero"";""ano"";""codTipo"";""descricaoTipo"";""ementa"";""ementaDetalhada"";""keywords"";""dataApresentacao"";""uriOrgaoNumerador"";""uriPropAnterior"";""uriPropPrincipal"";""uriPropPosterior"";""urlInteiroTeor"";""urnFinal"";""ultimoStatus_dataHora"";""ultimoStatus_sequencia"";""ultimoStatus_uriRelator"";""ultimoStatus_idOrgao"";""ultimoStatus_siglaOrgao"";""ultimoStatus_uriOrgao"";""ultimoStatus_regime"";""ultimoStatus_descricaoTramitacao"";""ultimoStatus_idTipoTramitacao"";""ultimoStatus_descricaoSituacao"";""ultimoStatus_idSituacao"";""ultimoStatus_despacho"";""ultimoStatus_apreciacao"";""ultimoStatus_url"""
2401028.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401028;DOC;1003.0;1264.0;2023;Of. nº 492/2023/PS-GSE que encaminha ao Senado Federal o processado do PL 1262/2022 em revisão.;
2361993.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2361993;RIC;148.0;1379.0;2023;Requer informações ao Ministro da Agricultura e Pecuária, Sr. Carlos Fávaro, sobre a atuação das instâncias de governança corporativa da Empresa Brasileira de Pesquisa Agropecuária (Embrapa).;
2475516.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2475516;DOC;1024.0;938.0;2024;;
2357774.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357774;PROC;720.0;94.0;2023;Requer a inclusão do nome do Deputado Welter como membro da FPAF.;
2409620.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2409620;DOC;1028.0;1507.0;2023;Comunica restituição de autógrafo do PL 5310/2020, sancionado (Of 1258/2023-SF).;
2355274.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355274;INC;133.0;364.0;2023;Sugere a Exma. Ministra da Saúde, Senhora Nísia Trindade, a distribuição do cordão de fita com desenhos de girassóis para a identificação de pessoas com deficiências ocultas pelo Sistema Único de Saúde (SUS).;
2419684.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419684;DOC;1024.0;96.0;2024;;
2449415.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2449415;REQ;354.0;2674.0;2024;Requer Moção de Louvor e Regozijo ao Sr. Cabo Michael Gomes dos Santos Fernandes, pelos excelentes serviços prestados ao estado do Rio de Janeiro na área de segurança pública no 22º BPM no bairro presente de Higienópolis.;
;;;;;2025;;
2437499.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437499;RIC;148.0;1472.0;2024;Solicita informações ao Excelentíssimo ministro da Integração e do Desenvolvimento Regional, Waldez Góes, sobre a construção de novo trecho do Canal do Sertão em Alagoas.;
2412114.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2412114;REQ;523.0;189.0;2023;Solicita que seja convocado o Excelentíssimo Ministro de Estado de Minas e Energia, Alexandre Silveira, para prestar esclarecimentos acerca da decisão do Lula que permite à empresa de Joesley adquirir energia da Venezuela, bem como as implicações dessa medida para o custo da energia no Brasil.;
2406825.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406825;DOC;1024.0;53.0;2023;;
2431256.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2431256;REQ;294.0;71.0;2024;Requer a realização de Audiência Pública, no dia 28/5/2024, às 13:30h, para discutir os privilégios do Sistema da Dívida, os graves riscos do esquema de Securitização de Créditos Públicos e a importância das mobilizações do funcionalismo público.;
2474426.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2474426;PL;139.0;4643.0;2024;Institui crédito do Plano SAFRA 2024/2025 para pescadores artesanais e aquicultores familiares na aquisição de equipamentos e insumos para a produção.;
2361487.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2361487;INC;133.0;621.0;2023;Sugere ao Ministério da Educação e ao Ministério do Trabalho e Previdência a adoção de políticas públicas voltadas a estimular o desenvolvimento de programas de capacitação em tecnologias digitais e o desenvolvimento de aplicativos, plataformas de comércio eletrônico e Internet das Coisas.;
2430136.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2430136;PL;139.0;1448.0;2024;Altera a Lei nº 1.046 de 1950 e a Lei nº 10.820 de 2003 para determinar que as autorizações para desconto de prestação de empréstimo em folha sejam feitas de forma presencial e por escrito no caso de contratantes maiores de 60 ( sessenta) anos.;
;;;;;2025;;
;;;;;2025;;
2435913.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2435913;REQ;310.0;1758.0;2024;Requer a retirada de assinatura do Requerimento – REQ n.º 1722/2024, que requer a realização de Sessão Solene da Câmara dos Deputados para celebrar o centenário da Coluna Prestes.;
2475896.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2475896;PL;139.0;4695.0;2024;Cria a Política Nacional de Enfrentamento à Violência contra a Mulher nas Regiões Rurais.;
2404449.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404449;RIC;148.0;2808.0;2023;Solicita informações ao Ministro da Educação, Senhor Camilo Santana, acerca de ato de exposição realizado na Universidade Federal do Rio Grande (FURG) que estaria, supostamente, fazendo apologia ao crime de aborto.;
2463117.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2463117;REQ;318.0;4269.0;2024;Requer a inclusão da PEC 518/2010 6.064/2023, que “Dá nova redação ao caput do art. 19 do Ato das Disposições Constitucionais Transitórias e revoga o º 2º do dispositivo”, na Ordem do dia.;
;;;;;2025;;
2363330.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363330;REQ;150.0;1621.0;2023;Requer seja convidado o Senhor Roberto de Oliveira Campos Neto, Presidente do Banco Central para prestar esclarecimentos perante o Plenário desta Casa, acerca da condução da política monetária no Brasil.;
2405085.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405085;SOR;611.0;4.0;2023;Requer o aporte de recursos para o PROGRAMA 2303 - Pesquisa e Inovação Agropecuária. AÇÃO: 20Y6 - Pesquisa, Desenvolvimento e Transferência de Tecnologias para a Agropecuária, VALOR: 100.000.000(emenda de apropriação).;
2425147.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425147;DOC;1035.0;206.0;2024;Requer inclusão de assinatura de adesão à Frente Parlamentar Mista do Biodiesel-FPBio.;
2372841.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372841;RIC;148.0;1855.0;2023;Solicita informações ao ministro da Educação acerca do Programa Banda Larga nas Escolas no município de Tomé-Açu, no Estado do Pará.;
2383184.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383184;PLN;658.0;26.0;2023;Abre ao Orçamento Fiscal da União, em favor do Ministério da Defesa, crédito suplementar no valor de R$ 39.700.000,00, para reforço de dotações constantes da Lei Orçamentária vigente.;
2406043.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406043;INC;133.0;1609.0;2023;Sugere ao Poder Executivo Federal, por intermédio do Ministério da Saúde, a inclusão da Pregabalina no rol de medicamentos disponibilizados pelo SUS, para portadores de fibromialgia.;
2465545.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2465545;PL;139.0;4142.0;2024;Dispõe sobre a suspensão de pagamento de financiamentos relacionados à atividade agropecuária em virtude da seca e dos incêndios no Estado de Roraima.;
2353521.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353521;PL;139.0;1416.0;2023;Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para tipificar a pena de homicídio doloso na direção de veículo automotor ao motorista que esteja sob a influência de álcool ou de qualquer outra substância psicoativa que determine dependência.;
2360376.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360376;RIC;148.0;1153.0;2023;Requer informações ao Ministério dos Transportes acerca da obra de recuperação e requalificação do “Porto de Manaus”, que encontra-se paralisada/inacabada.;
2392027.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392027;DOC;1003.0;1102.0;2023;Of. nº 402/2023/PS-GSE que comunica ao Senado Federal a restituição de autógrafos do PL 3896/2021 sancionado.;
2458919.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458919;REQ;354.0;3921.0;2024;Requer Voto de Louvor e Regozijo ao Sr. Capitão BM Filipe Evangelista Fernandes Rodrigues pelos excelentes serviços prestados ao estado do Rio de Janeiro, junto ao CBMERJ.;
2385958.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385958;INC;133.0;1244.0;2023;Sugere que o Campus Piripiri, do Instituto Federal do Piauí, passe a ser denominado Campus Professor Omar Rezende.;
2403652.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403652;DOC;1003.0;1336.0;2023;Of. nº 527/2023/PS-GSE que encaminha ao Senado Federal o processado do PDL 2352022 em revisão.;
2388195.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388195;PDL;557.0;325.0;2023;Susta o Decreto nº 11.702, de 12 de setembro de 2023, que institui o Comitê Interministerial de Desintrusão de Terras Indígenas.;
;;;;;2025;;
2458472.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458472;DOC;1003.0;1184.0;2024;Of. nº 445/2024/PS-GSE, que encaminha ao Senado Federal o processado do PDL 215-2024, em revisão.;
2394791.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394791;REQ;313.0;3476.0;2023;Requer a coautoria do PL 4812/2023, de autoria do deputado Sargento Portugal (PODE/RJ), que desonera rações e suplementos para alimentação de cães e gatos do pagamento do Imposto sobre Produtos Industrializados (IPI), da Contribuição para os Programas de Integração Social e de Formação do Patrimônio do Servidor Público (PIS/PASEP) e da Contribuição para o financiamento da Seguridade Social (COFINS), nos termos em que especifica.;
2364506.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364506;PL;139.0;2762.0;2023;Institui a Campanha de Conscientização sobre a Gestão do Risco e Desastres.;
2404661.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404661;PL;139.0;5576.0;2023;"Acrescenta dispositivo à Lei nº 12.764, de 27 de dezembro de 2012 - que institui a Política Nacional de Proteção dos Direitos da Pessoa com Transtorno do Espectro Autista; e altera o § 3º do art. 98 da Lei nº 8.112, de 11 de dezembro de 1990, proibindo a aplicação de qualquer sanção em condomínios decorrentes de perturbação do sossego envolvendo pessoas diagnosticadas com o transtorno de espectro autista.";
2397842.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397842;INC;133.0;1426.0;2023;Sugere a alteração do art. 2º da Instrução Normativa RFB nº 2.134, de 2023, para aumentar a faixa de isenção do Imposto de Renda da Pessoa Física dos produtores rurais de R$ 142.798,50 por ano para R$ 350.000,00 por ano.;
2437283.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2437283;REQ;523.0;171.0;2024;Requer a convocação do Excelentíssimo Ministro da Justiça e Segurança Pública, Sr. Ricardo Lewandowski, para prestar esclarecimentos sobre a Portaria do Ministro N.º 648/MJSP/2024, que “estabelece diretrizes sobre o uso de câmeras corporais pelos órgãos de segurança pública”.;
2365508.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365508;EMC;130.0;110.0;2023;Dá nova redação à MPV 1154/2023;
2429642.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2429642;REQ;686.0;1.0;2024;Requer a realização de Seminário em Rio Branco/AC, no âmbito da Comissão de Meio Ambiente e Desenvolvimento Sustentável, para discutir a dualidade da crise hídrica no estado do Acre, enfocando tanto a escassez extrema de água quanto as inundações devastadoras.;
2464817.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2464817;RIC;148.0;4034.0;2024;"Requer informações quanto à regulamentação da Lei nº 14.758, de 19 de dezembro de 2023, que ""institui a Política Nacional de Prevenção e Controle do Câncer no âmbito do Sistema Único de Saúde (SUS) e o Programa Nacional de Navegação da Pessoa com Diagnóstico de Câncer; e altera a Lei nº 8.080, de 19 de setembro de 1990 (Lei Orgânica da Saúde)"".";
2382835.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2382835;REQ;609.0;2798.0;2023;Requer a criação da Frente Parlamentar Mista em Defesa dos Institutos Federais de Educação, Ciência e Tecnologia.;
2433125.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2433125;REQ;441.0;58.0;2024;Requer Moção de Aplausos em virtude do Dia Nacional do Café, celebrado em 24 de maio.;
2419380.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419380;RIC;148.0;395.0;2024;Requer informações ao Ministério da Saúde acerca das medidas e providências adotadas para combater o aumento de casos de dengue no Brasil, assim como para reduzir os impactos na saúde pública.;
2425754.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2425754;REQ;354.0;1104.0;2024;Requer Moção de Louvor e Regozijo a Sra. Agente Social Marinete Lossano Barreto Barbosa, pelos excelentes serviços prestados à Sociedade Carioca e Fluminense.;
2415826.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2415826;REQ;293.0;4425.0;2023;Requer a convocação de Sessão Solene da Câmara dos Deputados, em comemoração ao Dia do Bombeiro Brasileiro.;
2353629.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353629;RIC;148.0;562.0;2023;Requer informações ao Senhor Flavio Dino, Ministro da Justiça e Segurança Pública, sobre as operações da Polícia Federal contra a caça ilegal de felinos da fauna nativa brasileira.;
2439421.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439421;REQ;147.0;56.0;2024;Solicita informações ao Ministro de Minas e Energia, Sr. Alexandre Silveira, para que requeira à Agência Nacional de Energia Elétrica – ANEEL, informações acerca dos pedidos de novas conexões relativos à Distribuidora CEMIG-D e CEMIG SIM, no  Estado de Minas Gerais.;
2418461.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418461;PL;139.0;387.0;2024;Altera a Lei nº 9.250, de 1995, para permitir a dedução, no âmbito do imposto de renda das pessoas físicas, de despesas com o tratamento de animais de estimação.;
2421552.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2421552;REQ;294.0;12.0;2024;Requer a realização de Audiência Pública para debater a aquisição de insulina análoga de ação rápida pelo Ministério da Saúde.;
2375844.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375844;OF;181.0;40.0;2023;solicita o envio por escrito as respostas de todas as perguntas feitas a Vossa Senhoria pelo Relator, Deputado Carlos Chiodini, na Audiência Pública de 13/06/23.;
2377443.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2377443;INC;133.0;1142.0;2023;Sugere ao Exmo. Ministro de Estado da Educação, Senhor Camilo Santana, que promova as devidas articulações e esforços na criação da Universidade Federal do Alto Solimões (UFAS) e/ou a Universidade da Pan Amazônia.;
2458940.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458940;MSC;401.0;758.0;2024;"Submete à apreciação do Congresso Nacional, acompanhado de Exposição de Motivos do Senhor Ministro de Estado das Comunicações, o ato constante da Portaria nº 9.942, de 10 de julho de 2023, publicada no Diário Oficial da União de 24 de julho de 2023, que renova, a partir de 30 de novembro de 2019, a concessão outorgada ao Sistema Plug de Comunicações Ltda., para executar, pelo prazo de dez anos, sem direito de exclusividade, serviço de radiodifusão sonora em onda média, posteriormente adaptado para o serviço de radiodifusão sonora em frequência modulada, no Município de Bom Retiro do Sul, Estado do Rio Grande do
Sul.   - TVR 462/2024 - Portaria nº 9.942, de 10 de julho de 2023 - Sistema Plug de Cominicações Ltda,, no município de Bom Retiro do Sul - RS.";
2370410.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2370410;REQ;311.0;2020.0;2023;Requer a retirada de tramitação do Requerimento de Informação 1078/2023 que “Requer, nos termos constitucionais e regimentais, que sejam prestadas informações pelo Excelentíssimo Senhor Rui Costa, Ministro da Casa Civil, a fim de esclarecer o pronunciamento do presidente Lula sobre a criação de Israel”.;
2449195.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2449195;REQ;354.0;2629.0;2024;Requer Moção de Louvor e Regozijo ao Sr. Subtenente Roberto Bradulim da Silva, pelos excelentes serviços prestados ao estado do Rio de Janeiro na área de segurança pública no 22º BPM.;
2480072.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2480072;INC;133.0;2189.0;2024;Sugere ao Ministério do Meio Ambiente e Mudança do Clima o combate aos lixões a céu aberto, por meio de investimentos na implementação de centrais modulares de tratamento de resíduos sólidos, especialmente no estado do Amazonas, com ênfase no município de Tonantins.;
2458707.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2458707;REQ;294.0;87.0;2024;Requer a realização de audiência pública para tratar do bloqueio da plataforma X (ex-Twitter) no Brasil, com a participação de membros da Câmara dos Representantes dos EUA.;
2440740.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2440740;PL;139.0;2385.0;2024;Altera a Lei nº 12.764/2012 para determinar que os exames da educação e profissionais sejam adaptados às pessoas com TEA - Transtorno do Espectro Autista.;
2350012.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350012;RIC;148.0;387.0;2023;Requer informações ao Ministro da Fazenda, Sr. Fernando Haddad, para elucidar a influência do conhecimento da tentativa de golpe de Estado em decisões tributárias.;
;;;;;2025;;
2449593.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2449593;RIC;148.0;2538.0;2024;Requer informações ao  Ministério da Educação acerca das respostas fornecidas ao RIC n° 1304/2023, por meio do Ofício Nº 2105/2023/ASPAR/GM/GM-MEC, referente à paralisação da construção de quadra coberta com vestiário, na Escola Municipal Professora Juraci Fernandes, no município de Itamarati/AM, proveniente de recursos federais, com identificação de origem nº 1107034, considerando a necessidade de maiores esclarecimentos.;
2475873.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2475873;REQ;304.0;4743.0;2024;Requer o apensamento da Proposta de Emenda à Constituição nº 6, de 2024, à Proposta de Emenda à Constituição nº 555, de 2006.;
2372916.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2372916;REQ;305.0;2205.0;2023;Requer o desapensamento do Projeto de Lei nº 21, de 2023 e seus apensados, do Projeto de Lei .;
2400122.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400122;REQ;609.0;3727.0;2023;Instituição da Frente Parlamentar Mista da Participação Social.;
2364110.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364110;PROC;720.0;208.0;2023;Solicita a inclusão da assinatura do Deputado Federal Odair Cunha (PT/MG) à Frente Parlamentar Mista para o Desenvolvimento da Indústria Têxtil e de Confecção, registrada nos termos do REQ 1260/2023.;
2481707.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2481707;PL;139.0;5027.0;2024;Altera a Lei nº 13.146, de 6 de julho de 2015, que “Institui a Lei Brasileira de Inclusão da Pessoa com Deficiência (Estatuto da Pessoa com Deficiência)”, para determinar que as salas de cinema disponibilizem sessões inclusivas e gratuitas semestrais para crianças com deficiência visual ou auditiva.;
2463623.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2463623;INC;133.0;1440.0;2024;Sugere a implementação de Núcleo de Atenção à Criança e Adolescente com Transtorno do Espectro Autista (TEA) no Município de 	Viseu, no Estado do Pará.;
2404756.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2404756;PL;139.0;5585.0;2023;Altera o § 1º do art. 12 da Lei nº 8.212, de 24 de julho de 1991, e o § 1º do art. 11 da Lei nº 8.213, de 24 de julho de 1991, para dispor sobre a qualificação do produtor rural como segurado especial independentemente do valor auferido com a comercialização da sua produção.;
2367738.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2367738;INC;133.0;776.0;2023;Sugere a implantação da Patrulha Maria da Penha no município de Marabá, no Estado do Pará.;
2397726.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397726;PL;139.0;5059.0;2023;Cria o Programa Nacional de Recuperação de Crédito dos Pequenos Agricultores – Desenrola Rural, cujo objetivo é resgatar a capacidade de produção das famílias da agricultura familiar e de pequenas propriedades rurais, e dá outras providências.;
2354641.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354641;RIC;148.0;619.0;2023;Solicita informações ao Ministro das Minas e Energia, acerca do programa Mais Luz para a Amazônia para o Município de Novo Aripuanã, no Estado do Amazonas.;
;;;;;2025;;
2395739.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395739;RIC;148.0;2523.0;2023;Solicita informações ao Ministro da Fazenda, Senhor Fernando Haddad, referentes à possibilidade de não pagamento do piso mínimo para gastos com Saúde em 2023.;
2443344.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2443344;REQ;318.0;2338.0;2024;"Requer a inclusão na Pauta do Plenário do Projeto do PL 7.473, de 2017 que ""Obriga os estacionamentos privados de shopping centers, centros comerciais ou estabelecimentos semelhantes a concederem o dobro do período de tolerância para saída a idosos, pessoas com deficiência e seus acompanhantes.""";
2441886.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2441886;PL;139.0;2471.0;2024;Altera a Lei nº 14.254, de 30 de novembro de 2021, a fim de ampliar os cuidados aos educandos com dislexia ou Transtorno do Déficit de Atenção com Hiperatividade (TDAH) ou outro transtorno de aprendizagem.;
2374668.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374668;REQ;294.0;186.0;2023;Requer a realização de Audiência Pública para debater o corte de aproximadamente R$ 452 milhões no orçamento da Saúde de 2023.;
2454479.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2454479;REQ;304.0;3111.0;2024;Requer a apensação do PL 4056/2023, do Sr. Prof. Reginaldo Veras, ao PL 2271/2019, do Sr. Lafayette de Andrada, por tratarem de matérias correlatas e se encontrarem em fase em que se permite apensação, nos termos regimentais.;
;;;;;2025;;
2356641.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356641;INC;133.0;421.0;2023;Requer ao Exmo. Ministro da Educação a criação e implantação do Programa Escola Mais Segura, no Município de Valença, Estado do Rio de Janeiro.;
2428404.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2428404;REQ;294.0;36.0;2024;Requer a realização de audiência pública conjunta na Comissão do Esporte e na Comissão de Defesa dos Direitos da Mulher para discutir o papel dos clubes de futebol na formação de seus atletas, sob a perspectiva de atuação no combate e prevenção da violência contra a mulher.;
2396129.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2396129;RIC;148.0;2529.0;2023;Requer do Ministro de Estado da Educação, Senhor Camilo Santana, informações a respeito do bloqueio de R$ 116 milhões do orçamento da Capes - Coordenação de Aperfeiçoamento de Pessoal de Nível Superior.;
2446952.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2446952;REQ;308.0;2509.0;2024;Requer a revisão do despacho aposto ao Projeto de Lei nº 988/2015, que acrescenta dispositivo à Lei n.° 8.856, de 1° de março de 1.994, a fim de dispor sobre o piso salarial dos profissionais fisioterapeutas e terapeutas ocupacionais e demais apensos, para incluir a análise de mérito da Comissão de Administração e Serviço Público.;
2455124.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2455124;MSC;401.0;882.0;2024;Submete à apreciação do Congresso Nacional, acompanhado de Exposição de Motivos do Senhor Ministro de Estado das Comunicações, o ato constante da Portaria nº 11.302, de 30 de novembro de 2023, publicada no Diário Oficial da União de 22 de dezembro de 2023, que renova, a partir de 23 de novembro de 2020, a permissão outorgada à Fundação Sara Nossa Terra, para executar, pelo prazo de dez anos, sem direito de exclusividade, o serviço de radiodifusão sonora em frequência modulada, com fins exclusivamente educativos, no Município de Araucária, Estado do Paraná.   - TVR 367/2024 - Portaria nº 11.302, de 30 de novembro de 2023 - Fundação Sara Nossa Terra,, no município de Araúcaria - PR.;
2451845.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2451845;REQ;294.0;129.0;2024;Requer a realização de audiência pública nesta Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural (CAPADR) a fim de avaliar as metas e resultados efetivos das ações de regularização fundiária no país, bem como discutir sobre as ações do governo para solucionar os conflitos no campo.;
2371929.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371929;OF;181.0;23.0;2023;Of. 23-2023-Pres. Req. 10-23 Inf. SBT;
2352419.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352419;REQ;294.0;1.0;2023;Requer a realização de Audiência Pública para discutir o Novo Arcabouço Fiscal.;
2466794.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2466794;TVR;429.0;705.0;2024;Submete à apreciação do Congresso Nacional o ato constante da Portaria nº 13.678, de 26 de junho de 2024, publicada no Diário Oficial da União de 4 de julho de 2024, que RENOVA, a partir de 30 de novembro de 2020, a permissão outorgada anteriormente conferida à Fundação Dom Bosco, para executar, pelo prazo de dez anos, o serviço de radiodifusão sonora, em frequência modulada, com Fins Exclusivamente Educativos, no Município de Campo Grande, Estado do Mato Grosso do Sul.;
2384909.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384909;REQ;448.0;64.0;2023;Requer o envio de Indicação ao Ministério da Fazenda para que seja realizado Curso de Formação Profissional, em etapa única, para os candidatos aprovados na primeira fase de provas objetivas e discursivas do Concurso Público da Receita Federal do Brasil para os cargos de Auditor-Fiscal e Analista-Tributário.;
2432633.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432633;ATA;810.0;50.0;2024;Ata da 50ª sessão.;
2442731.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2442731;PRC;141.0;35.0;2024;Denomina “Deputada Amália Barros” ao Plenário da Comissão de Defesa dos Direitos das pessoas com Deficiência.;
;;;;;2025;;
2479020.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2479020;DOC;1033.0;1616.0;2024;Comunica término de prazo para edição de decreto legislativo - MPV 1229/2024 (Of 350/2024-CN);
2456064.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2456064;REQ;147.0;3391.0;2024;Solicita a instalação da CPI, com a finalidade de investigar a violação de direitos e garantias fundamentais, a prática de condutas arbitrárias sem a observância do devido processo legal, inclusive a adoção de censura e atos de abuso de autoridade, por membros do Tribunal Superior Eleitoral e do Supremo Tribunal Federal.;
2380568.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380568;EMC;130.0;8.0;2023;Dá nova redação à MPV 1174/2023;
2418897.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2418897;RIC;148.0;294.0;2024;Solicita informações ao Senhor Ministro das Cidades, Jader Fontenelle Barbalho, acerca de suposta precariedade na infraestrutura de condomínios construídos com recursos do Programa “Minha Casa, Minha Vida” no município de Magé/RJ.;
2435125.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2435125;DOC;1024.0;612.0;2024;;
2423498.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2423498;PL;139.0;971.0;2024;Enquadra a violação de dispositivo de monitoração eletrônica imposta por medida cautelar ou nos casos previstos na Lei no 7.210, de 11 de julho de 1984, como dano qualificado.;
2419441.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2419441;PL;139.0;581.0;2024;Altera a Lei nº 12.711, de 2012, dispondo sobre a reserva de vagas para pessoas com deficiência no total de vagas de ampla concorrência para ingresso nas instituições federais de ensino.;
2374330.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374330;REQ;293.0;2274.0;2023;Requer a realização de Sessão Solene em homenagem aos 70 anos da criação do Ministério da Saúde.;
2473668.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2473668;SLD;612.0;7.0;2024;Emenda 7 (TEXTO) - Referência: Corpo da Lei, Cap IX, Art 130.;
2388008.0;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388008;DOC;1035.0;1025.0;2023;Solicita adesão de novo membro à Frente Parlamentar Mista pelo Livre Mercado - FPLM.;
